x xf_bbar xf_cbar xf_sbar xf_ubar xf_dbar xf_gluon xf_d xf_u xf_s xf_c xf_b
1.1263773132988648e-05 0.0 0.0 0.3546904220359107 0.6300196854180211 0.630250180507929 4.9763577808747055 0.6376171626859287 0.6443223587646335 0.3546755686453348 0.0 0.0
1.130709697862761e-05 0.0 0.0 0.35455869034306325 0.6297705100263177 0.6300015841201738 4.968753009431134 0.6373771985910708 0.6440929572837468 0.35454378302197387 0.0 0.0
1.135058746075494e-05 0.0 0.0 0.35442697691223896 0.6295213608302477 0.6297530135556163 4.961154306420129 0.6371372627682046 0.6438635898316268 0.3544120157105693 0.0 0.0
1.139424522030454e-05 0.0 0.0 0.35429528174920716 0.6292722376677136 0.6295044686817113 4.953561693036368 0.6368973552306245 0.6436342565334459 0.3542802667121657 0.0 0.0
1.1438070900675438e-05 0.0 0.0 0.35416360485973725 0.6290231403766174 0.6292559493659137 4.945975190474533 0.6366574759916249 0.6434049575143762 0.3541485360278079 0.0 0.0
1.1482065147741463e-05 0.0 0.0 0.3540319462495985 0.6287740687948616 0.6290074554756784 4.938394819929298 0.6364176250645002 0.6431756928995903 0.35401682365854037 0.0 0.0
1.152622860986057e-05 0.0 0.0 0.35390030592456045 0.6285250227603488 0.6287589868784607 4.930820602595357 0.636177802462545 0.6429464628142606 0.3538851296054081 0.0 0.0
1.157056193788457e-05 0.0 0.0 0.35376868389039234 0.6282760021109809 0.6285105434417153 4.923252559667378 0.6359380081990534 0.6427172673835593 0.3537534538694555 0.0 0.0
1.161506578516864e-05 0.0 0.0 0.3536370801528635 0.6280270066846602 0.628262125032897 4.915690712340043 0.63569824228732 0.6424881067326588 0.35362179645172737 0.0 0.0
1.1659740807580887e-05 0.0 0.0 0.35350549471774345 0.6277780363192893 0.6280137315194614 4.908135081808041 0.6354585047406393 0.6422589809867315 0.3534901573532685 0.0 0.0
1.1704587663512183e-05 0.0 0.0 0.35337392759080133 0.6275290908527702 0.6277653627688627 4.90058568926604 0.6352187955723055 0.6420298902709497 0.3533585365751234 0.0 0.0
1.1749607013885663e-05 0.0 0.0 0.3532423787778068 0.6272801701230056 0.6275170186485566 4.8930425559087345 0.6349791147956134 0.6418008347104859 0.353226934118337 0.0 0.0
1.1794799522166674e-05 0.0 0.0 0.35311084828452893 0.6270312739678974 0.6272686990259974 4.88550570293079 0.6347394624238569 0.6415718144305121 0.3530953499839537 0.0 0.0
1.1840165854372352e-05 0.0 0.0 0.35297933611673726 0.6267824022253482 0.6270204037686404 4.8779751515269 0.6344998384703309 0.6413428295562011 0.35296378417301844 0.0 0.0
1.188570667908163e-05 0.0 0.0 0.3528478422802011 0.6265335547332602 0.6267721327439406 4.870450922891738 0.6342602429483296 0.6411138802127251 0.3528322366865758 0.0 0.0
1.19314226674449e-05 0.0 0.0 0.3527163667806899 0.6262847313295358 0.626523885819353 4.862933038219987 0.6340206758711475 0.6408849665252563 0.35270070752567056 0.0 0.0
1.1977314493194095e-05 0.0 0.0 0.3525849096239728 0.6260359318520771 0.6262756628623323 4.855421518706323 0.633781137252079 0.6406560886189672 0.35256919669134723 0.0 0.0
1.2023382832652425e-05 0.0 0.0 0.3524534708158195 0.6257871561387868 0.6260274637403338 4.847916385545437 0.6335416271044185 0.6404272466190302 0.3524377041846508 0.0 0.0
1.2069628364744519e-05 0.0 0.0 0.35232205036199915 0.6255384040275669 0.6257792883208123 4.840417659932 0.6333021454414605 0.6401984406506176 0.35230623000662575 0.0 0.0
1.2116051771006348e-05 0.0 0.0 0.35219064826828106 0.6252896753563196 0.6255311364712226 4.832925363060691 0.6330626922764991 0.6399696708389017 0.3521747741583167 0.0 0.0
1.2162653735595203e-05 0.0 0.0 0.3520592645404348 0.6250409699629477 0.6252830080590202 4.8254395161262025 0.6328232676228294 0.639740937309055 0.35204333664076864 0.0 0.0
1.2209434945299952e-05 0.0 0.0 0.35192789918422945 0.6247922876853529 0.6250349029516593 4.8179601403232 0.6325838714937451 0.6395122401862496 0.3519119174550259 0.0 0.0
1.2256396089550952e-05 0.0 0.0 0.35179655220543465 0.6245436283614381 0.6247868210165956 4.8104872568463755 0.6323445039025409 0.6392835795956582 0.35178051660213355 0.0 0.0
1.2303537860430421e-05 0.0 0.0 0.3516652236098197 0.6242949918291052 0.6245387621212836 4.803020886890405 0.6321051648625114 0.6390549556624529 0.35164913408313603 0.0 0.0
1.2350860952682428e-05 0.0 0.0 0.3515339134031539 0.6240463779262566 0.6242907261331784 4.795561051649969 0.631865854386951 0.6388263685118062 0.35151776989907807 0.0 0.0
1.239836606372334e-05 0.0 0.0 0.35140262159120655 0.6237977864907948 0.624042712919735 4.788107772319745 0.6316265724891538 0.6385978182688903 0.3513864240510044 0.0 0.0
1.2446053893651895e-05 0.0 0.0 0.35127134817974726 0.623549217360622 0.6237947223484085 4.780661070094424 0.6313873191824145 0.6383693050588778 0.3512550965399598 0.0 0.0
1.249392514525972e-05 0.0 0.0 0.35114009317454514 0.6233006703736403 0.6235467542866535 4.773220966168672 0.6311480944800274 0.6381408290069408 0.35112378736698874 0.0 0.0
1.2541980524041488e-05 0.0 0.0 0.3510088565813697 0.6230521453677524 0.6232988086019253 4.765787481737181 0.6309088983952871 0.6379123902382519 0.3509924965331362 0.0 0.0
1.2590220738205517e-05 0.0 0.0 0.3508776384059903 0.6228036421808604 0.6230508851616788 4.7583606379946275 0.6306697309414879 0.6376839888779833 0.35086122403944664 0.0 0.0
1.2638646498684007e-05 0.0 0.0 0.3507464386541762 0.6225551606508667 0.622802983833369 4.750940456135692 0.6304305921319242 0.6374556250513074 0.35072996988696487 0.0 0.0
1.2687258519143691e-05 0.0 0.0 0.3506152573316969 0.6223067006156736 0.6225551044844508 4.743526957355058 0.6301914819798906 0.6372272988833967 0.3505987340767356 0.0 0.0
1.2736057515996279e-05 0.0 0.0 0.35048409444432166 0.6220582619131831 0.622307246982379 4.736120162847397 0.6299524004986812 0.6369990104994231 0.3504675166098034 0.0 0.0
1.2785044208408934e-05 0.0 0.0 0.35035294999781985 0.6218098443812979 0.6220594111946088 4.728720093807397 0.6297133477015906 0.6367707600245595 0.35033631748721306 0.0 0.0
1.283421931831506e-05 0.0 0.0 0.3502218239979609 0.6215614478579203 0.6218115969885951 4.721326771429738 0.6294743236019132 0.6365425475839779 0.3502051367100093 0.0 0.0
1.2883583570424728e-05 0.0 0.0 0.3500907164505142 0.6213130721809524 0.621563804231793 4.7139402169091 0.6292353282129436 0.6363143733028509 0.35007397427923675 0.0 0.0
1.2933137692235561e-05 0.0 0.0 0.34995962736124897 0.6210647171882966 0.6213160327916571 4.7065604514401596 0.6289963615479759 0.6360862373063506 0.3499428301959401 0.0 0.0
1.2982882414043259e-05 0.0 0.0 0.34982855673593477 0.6208163827178554 0.6210682825356428 4.699187496217607 0.628757423620305 0.6358581397196497 0.34981170446116416 0.0 0.0
1.3032818468952555e-05 0.0 0.0 0.34969750458034077 0.6205680686075308 0.6208205533312048 4.6918213724361095 0.6285185144432246 0.6356300806679201 0.34968059707595345 0.0 0.0
1.3082946592887824e-05 0.0 0.0 0.3495664709002365 0.6203197746952253 0.6205728450457981 4.684462101290358 0.6282796340300298 0.6354020602763346 0.3495495080413528 0.0 0.0
1.3133267524604125e-05 0.0 0.0 0.34943545570139123 0.6200715008188411 0.6203251575468779 4.67710970397503 0.6280407823940148 0.6351740786700655 0.3494184373584069 0.0 0.0
1.3183782005697889e-05 0.0 0.0 0.34930445898957435 0.6198232468162808 0.6200774907018989 4.6697642016848055 0.627801959548474 0.6349461359742848 0.3492873850281603 0.0 0.0
1.323449078061803e-05 0.0 0.0 0.3491734807705552 0.6195750125254463 0.619829844378316 4.6624256156143655 0.6275631655067018 0.6347182323141652 0.3491563510516579 0.0 0.0
1.3285394596676834e-05 0.0 0.0 0.3490425210501032 0.6193267977842402 0.6195822184435845 4.655093966958389 0.6273244002819927 0.634490367814879 0.34902533542994424 0.0 0.0
1.333649420406089e-05 0.0 0.0 0.3489115798339877 0.6190786024305647 0.6193346127651591 4.647769276911559 0.627085663887641 0.6342625426015985 0.34889433816406407 0.0 0.0
1.3387790355842341e-05 0.0 0.0 0.34878065712797796 0.6188304263023221 0.6190870272104948 4.64045156666855 0.626846956336941 0.634034756799496 0.348763359255062 0.0 0.0
1.3439283807989762e-05 0.0 0.0 0.3486497529378436 0.6185822692374149 0.6188394616470468 4.6331408574240545 0.6266082776431877 0.633807010533744 0.348632398703983 0.0 0.0
1.3490975319379519e-05 0.0 0.0 0.34851886726935366 0.6183341310737451 0.6185919159422697 4.625837170372739 0.6263696278196749 0.6335793039295147 0.3485014565118714 0.0 0.0
1.3542865651806735e-05 0.0 0.0 0.34838800012827775 0.6180860116492153 0.6183443899636187 4.618540526709293 0.6261310068796972 0.6333516371119806 0.34837053267977214 0.0 0.0
1.359495556999673e-05 0.0 0.0 0.34825715152038517 0.6178379108017277 0.6180968835785488 4.611250947628395 0.6258924148365493 0.633124010206314 0.34823962720872986 0.0 0.0
1.3647245841616084e-05 0.0 0.0 0.34812632145144523 0.6175898283691845 0.6178493966545149 4.603968454324726 0.6256538517035254 0.6328964233376874 0.3481087400997892 0.0 0.0
1.3699737237284156e-05 0.0 0.0 0.3479955099272273 0.6173417641894882 0.6176019290589718 4.5966930679929625 0.6254153174939198 0.6326688766312727 0.3479778713539948 0.0 0.0
1.3752430530584233e-05 0.0 0.0 0.34786471695350085 0.6170937181005411 0.6173544806593748 4.589424809827794 0.6251768122210273 0.6324413702122429 0.3478470209723916 0.0 0.0
1.3805326498075115e-05 0.0 0.0 0.3477339425360352 0.6168456899402455 0.6171070513231788 4.582163701023893 0.624938335898142 0.63221390420577 0.3477161889560241 0.0 0.0
1.385842591930248e-05 0.0 0.0 0.3476031866805996 0.6165976795465036 0.6168596409178385 4.574909762775941 0.6246998885385584 0.6319864787370262 0.347585375305937 0.0 0.0
1.3911729576810291e-05 0.0 0.0 0.34747244939296357 0.6163496867572177 0.616612249310809 4.567663016278621 0.6244614701555709 0.6317590939311842 0.34745458002317503 0.0 0.0
1.396523825615252e-05 0.0 0.0 0.3473417306788963 0.6161017114102901 0.6163648763695453 4.560423482726607 0.6242230807624739 0.6315317499134161 0.34732380310878286 0.0 0.0
1.4018952745904497e-05 0.0 0.0 0.3472110305441674 0.6158537533436235 0.6161175219615026 4.553191183314594 0.623984720372562 0.6313044468088945 0.3471930445638053 0.0 0.0
1.4072873837674773e-05 0.0 0.0 0.34708034899454604 0.6156058123951197 0.6158701859541353 4.545966139237245 0.6237463889991295 0.6310771847427915 0.3470623043892868 0.0 0.0
1.412700232611654e-05 0.0 0.0 0.3469496860358017 0.6153578884026812 0.615622868214899 4.538748371689252 0.6235080866554708 0.6308499638402797 0.3469315825862723 0.0 0.0
1.4181339008939582e-05 0.0 0.0 0.3468190416737036 0.6151099812042105 0.6153755686112482 4.531537901865293 0.6232698133548804 0.6306227842265313 0.34680087915580643 0.0 0.0
1.4235884686921797e-05 0.0 0.0 0.3466884159140213 0.6148620906376098 0.6151282870106382 4.524334750960048 0.6230315691106527 0.6303956460267187 0.3466701940989338 0.0 0.0
1.4290640163921236e-05 0.0 0.0 0.34655780876252396 0.6146142165407811 0.6148810232805235 4.517138940168193 0.6227933539360819 0.6301685493660142 0.34653952741669913 0.0 0.0
1.4345606246887702e-05 0.0 0.0 0.3464272202249811 0.6143663587516273 0.6146337772883598 4.50995049068442 0.622555167844463 0.6299414943695903 0.3464088791101473 0.0 0.0
1.4400783745874897e-05 0.0 0.0 0.346296650307162 0.6141185171080502 0.6143865489016014 4.502769423703396 0.6223170108490897 0.6297144811626193 0.34627824918032263 0.0 0.0
1.4456173474052106e-05 0.0 0.0 0.34616609901483614 0.6138706914479524 0.6141393379877036 4.4955957604198105 0.6220788829632571 0.6294875098702735 0.34614763762827017 0.0 0.0
1.4511776247716401e-05 0.0 0.0 0.3460355663537728 0.6136228816092362 0.6138921444141213 4.488429522028346 0.6218407842002592 0.6292605806177254 0.3460170444550345 0.0 0.0
1.4567592886304573e-05 0.0 0.0 0.3459050523297413 0.6133750874298036 0.6136449680483094 4.48127072972367 0.6216027145733904 0.629033693530147 0.3458864696616602 0.0 0.0
1.4623624212405127e-05 0.0 0.0 0.34577455694851106 0.6131273087475574 0.6133978087577229 4.474119404700477 0.6213646740959455 0.6288068487327111 0.3457559132491921 0.0 0.0
1.4679871051770605e-05 0.0 0.0 0.34564408021585147 0.6128795454003996 0.6131506664098169 4.46697556815344 0.6211266627812185 0.6285800463505898 0.34562537521867487 0.0 0.0
1.4736334233329524e-05 0.0 0.0 0.34551362213753184 0.6126317972262325 0.6129035408720461 4.459839241277242 0.6208886806425041 0.6283532865089556 0.34549485557115317 0.0 0.0
1.4793014589198827e-05 0.0 0.0 0.3453831827193215 0.6123840640629585 0.6126564320118657 4.452710445266559 0.6206507276930965 0.6281265693329807 0.34536435430767165 0.0 0.0
1.4849912954695908e-05 0.0 0.0 0.34525276196699006 0.6121363457484801 0.6124093396967307 4.445589201316084 0.6204128039462905 0.6278998949478377 0.3452338714292752 0.0 0.0
1.4907030168351165e-05 0.0 0.0 0.3451223598863065 0.6118886421206993 0.6121622637940958 4.43847553062048 0.62017490941538 0.6276732634786986 0.34510340693700825 0.0 0.0
1.4964367071920107e-05 0.0 0.0 0.3449919764830406 0.6116409530175186 0.6119152041714163 4.431369454374445 0.61993704411366 0.6274466750507361 0.34497296083191575 0.0 0.0
1.5021924510396018e-05 0.0 0.0 0.3448616117629613 0.6113932782768401 0.6116681606961468 4.424270993772644 0.6196992080544244 0.6272201297891223 0.34484253311504215 0.0 0.0
1.5079703332022149e-05 0.0 0.0 0.3447312657318383 0.6111456177365664 0.6114211332357427 4.417180170009766 0.6194614012509678 0.6269936278190298 0.3447121237874323 0.0 0.0
1.5137704388304477e-05 0.0 0.0 0.34460093839544076 0.6108979712345994 0.6111741216576585 4.410097004280489 0.6192236237165848 0.6267671692656307 0.34458173285013083 0.0 0.0
1.5195928534023998e-05 0.0 0.0 0.34447062975953824 0.6106503386088421 0.6109271258293496 4.4030215177795 0.6189858754645697 0.6265407542540977 0.3444513603041826 0.0 0.0
1.525437662724955e-05 0.0 0.0 0.3443403398299 0.6104027196971963 0.6106801456182708 4.395953731701471 0.618748156508217 0.6263143829096028 0.34432100615063205 0.0 0.0
1.5313049529350355e-05 0.0 0.0 0.3442100686122953 0.6101551143375643 0.6104331808918769 4.388893667241086 0.618510466860821 0.6260880553573186 0.34419067039052403 0.0 0.0
1.537194810500863e-05 0.0 0.0 0.3440798161124937 0.6099075223678486 0.6101862315176231 4.381841345593025 0.6182728065356762 0.6258617717224173 0.34406035302490323 0.0 0.0
1.543107322223254e-05 0.0 0.0 0.3439495823362644 0.6096599436259513 0.609939297362964 4.374796787951965 0.6180351755460768 0.6256355321300713 0.3439300540548142 0.0 0.0
1.549042575236875e-05 0.0 0.0 0.3438193672893769 0.6094123779497752 0.6096923782953553 4.367760015512596 0.6177975739053176 0.6254093367054531 0.34379977348130186 0.0 0.0
1.5550006570115507e-05 0.0 0.0 0.34368917097760043 0.6091648251772219 0.6094454741822511 4.360731049469587 0.6175600016266928 0.6251831855737348 0.3436695113054107 0.0 0.0
1.560981655353528e-05 0.0 0.0 0.3435589934067045 0.6089172851461943 0.6091985848911071 4.353709911017627 0.6173224587234969 0.6249570788600889 0.34353926752818553 0.0 0.0
1.5669856584067964e-05 0.0 0.0 0.3434288345824583 0.6086697576945944 0.6089517102893778 4.346696621351394 0.6170849452090242 0.6247310166896879 0.3434090421506711 0.0 0.0
1.57301275465436e-05 0.0 0.0 0.34329869451063144 0.6084222426603247 0.6087048502445184 4.339691201665568 0.6168474610965694 0.624504999187704 0.34327883517391194 0.0 0.0
1.5790630329195685e-05 0.0 0.0 0.343168573196993 0.6081747398812873 0.6084580046239836 4.332693673154826 0.6166100063994265 0.6242790264793093 0.34314864659895283 0.0 0.0
1.5851365823673997e-05 0.0 0.0 0.34303847064731263 0.6079272491953849 0.6082111732952288 4.3257040570138585 0.6163725811308906 0.6240530986896768 0.3430184764268385 0.0 0.0
1.5912334925057963e-05 0.0 0.0 0.3429083868673595 0.6076797704405194 0.6079643561257086 4.318722374437337 0.6161351853042554 0.6238272159439784 0.34288832465861363 0.0 0.0
1.5973538531869754e-05 0.0 0.0 0.34277832186290297 0.6074323034545931 0.6077175529828781 4.311748646619941 0.6158978189328155 0.6236013783673864 0.3427581912953228 0.0 0.0
1.6034977546087425e-05 0.0 0.0 0.3426482756397126 0.6071848480755088 0.6074707637341924 4.304782894756362 0.6156604820298657 0.6233755860850736 0.34262807633801096 0.0 0.0
1.6096652873158452e-05 0.0 0.0 0.3425182482035575 0.6069374041411683 0.6072239882471061 4.297825140041266 0.6154231746086999 0.6231498392222118 0.34249797978772245 0.0 0.0
1.6158565422012782e-05 0.0 0.0 0.34238823956020725 0.6066899714894742 0.6069772263890746 4.2908754036693475 0.6151858966826131 0.6229241379039738 0.34236790164550235 0.0 0.0
1.622071610507653e-05 0.0 0.0 0.342258249715431 0.6064425499583286 0.6067304780275524 4.283933706835274 0.6149486482648991 0.6226984822555316 0.342237841912395 0.0 0.0
1.628310583828513e-05 0.0 0.0 0.34212827867499834 0.606195139385634 0.606483743029995 4.277000070733735 0.6147114293688528 0.6224728724020578 0.3421078005894453 0.0 0.0
1.6345735541097116e-05 0.0 0.0 0.3419983264446784 0.6059477396092925 0.6062370212638568 4.270074516559405 0.6144742400077684 0.6222473084687247 0.3419777776776979 0.0 0.0
1.64086061365074e-05 0.0 0.0 0.3418683930302409 0.6057003504672068 0.6059903125965934 4.263157065506975 0.6142370801949406 0.6220217905807048 0.34184777317819753 0.0 0.0
1.647171855106115e-05 0.0 0.0 0.3417384784374548 0.6054529717972789 0.6057436168956593 4.256247738771111 0.6139999499436634 0.6217963188631701 0.3417177870919888 0.0 0.0
1.6535073714867154e-05 0.0 0.0 0.3416085826720898 0.6052056034374113 0.6054969340285097 4.249346557546508 0.6137628492672316 0.6215708934412935 0.34158781942011657 0.0 0.0
1.659867256161183e-05 0.0 0.0 0.34147870573991496 0.604958245225506 0.6052502638625993 4.242453543027832 0.6135257781789393 0.6213455144402467 0.3414578701636253 0.0 0.0
1.6662516028572687e-05 0.0 0.0 0.3413488476466999 0.6047108969994656 0.6050036062653833 4.235568716409775 0.6132887366920812 0.6211201819852025 0.3413279393235598 0.0 0.0
1.6726605056632386e-05 0.0 0.0 0.34121900839821395 0.6044635585971925 0.6047569611043168 4.228692098887016 0.6130517248199516 0.6208948962013333 0.3411980269009649 0.0 0.0
1.679094059029251e-05 0.0 0.0 0.34108918800022625 0.6042162298565885 0.6045103282468542 4.221823711654226 0.6128147425758448 0.6206696572138111 0.341068132896885 0.0 0.0
1.685552357768737e-05 0.0 0.0 0.34095938645850643 0.6039689106155565 0.6042637075604511 4.214963575906096 0.6125777899730555 0.6204444651478085 0.34093825731236505 0.0 0.0
1.692035497059823e-05 0.0 0.0 0.3408296037788237 0.6037216007119985 0.6040170989125623 4.208111712837304 0.6123408670248779 0.6202193201284979 0.3408084001484496 0.0 0.0
1.698543572446705e-05 0.0 0.0 0.3406998399669475 0.603474299983817 0.6037705021706425 4.201268143642528 0.6121039737446066 0.6199942222810516 0.34067856140618347 0.0 0.0
1.7050766798410833e-05 0.0 0.0 0.34057009502864716 0.603227008268914 0.6035239172021468 4.194432889516447 0.6118671101455357 0.6197691717306417 0.34054874108661115 0.0 0.0
1.711634915523551e-05 0.0 0.0 0.3404403689696921 0.6029797254051922 0.6032773438745305 4.187605971653751 0.6116302762409602 0.6195441686024412 0.34041893919077765 0.0 0.0
1.718218376145038e-05 0.0 0.0 0.34031066179585157 0.6027324512305535 0.6030307820552481 4.180787411249107 0.6113934720441739 0.6193192130216217 0.3402891557197273 0.0 0.0
1.72482715872821e-05 0.0 0.0 0.34018097351289506 0.6024851855829007 0.6027842316117548 4.173977229497206 0.6111566975684717 0.6190943051133562 0.34015939067450507 0.0 0.0
1.7314613606689233e-05 0.0 0.0 0.3400513041265919 0.6022379283001357 0.6025376924115055 4.167175447592725 0.6109199528271478 0.6188694450028166 0.34002964405615554 0.0 0.0
1.738121079737635e-05 0.0 0.0 0.33992165364271143 0.601990679220161 0.6022911643219552 4.160382086730344 0.6106832378334967 0.6186446328151755 0.3398999158657235 0.0 0.0
1.744806414080866e-05 0.0 0.0 0.3397920220670231 0.6017434381808789 0.602044647210559 4.153597168104748 0.6104465526008127 0.6184198686756053 0.3397702061042535 0.0 0.0
1.7515174622226402e-05 0.0 0.0 0.3396624094052961 0.6014962050201916 0.6017981409447715 4.146820712910607 0.6102098971423903 0.618195152709278 0.3396405147727903 0.0 0.0
1.7582543230659215e-05 0.0 0.0 0.33953281566329985 0.6012489795760017 0.601551645392048 4.140052742342611 0.6099732714715239 0.6179704850413663 0.3395108418723786 0.0 0.0
1.7650170958941e-05 0.0 0.0 0.33940324084680384 0.6010017616862112 0.6013051604198433 4.133293277595437 0.609736675601508 0.6177458657970426 0.3393811874040631 0.0 0.0
1.7718058803724245e-05 0.0 0.0 0.3392736849615774 0.6007545511887226 0.6010586858956125 4.126542339863766 0.6095001095456369 0.617521295101479 0.3392515513688885 0.0 0.0
1.7786207765495006e-05 0.0 0.0 0.3391441480133897 0.6005073479214379 0.6008122216868105 4.119799950342276 0.6092635733172052 0.617296773079848 0.3391219337678994 0.0 0.0
1.7854618848587364e-05 0.0 0.0 0.33901463000801046 0.60026015172226 0.6005657676608923 4.113066130225657 0.6090270669295073 0.617072299857322 0.33899233460214073 0.0 0.0
1.792329306119852e-05 0.0 0.0 0.3388851309512087 0.6000129624290906 0.6003193236853127 4.106340900708576 0.6087905903958373 0.6168478755590732 0.3388627538726569 0.0 0.0
1.7992231415403347e-05 0.0 0.0 0.338755650848754 0.5997657798798325 0.6000728896275269 4.099624282985722 0.60855414372949 0.616623500310274 0.33873319158049275 0.0 0.0
1.806143492716962e-05 0.0 0.0 0.3386261897064156 0.5995186039123878 0.5998264653549898 4.092916298251774 0.6083177269437597 0.616399174236097 0.33860364772669305 0.0 0.0
