x xf_bbar xf_cbar xf_sbar xf_ubar xf_dbar xf_gluon xf_d xf_u xf_s xf_c xf_b
1.3082946592887824e-05 -1.1922416545011545e-15 8.226904134904634 8.634601187534564 8.87397391317291 8.874741956012935 329.36544950723834 8.886678469377214 8.897946280749785 8.634491436179667 8.226904134904634 -6.253071820159933e-16
1.3133267524604125e-05 -1.2084039577179393e-15 8.214027742326502 8.621476501202775 8.860728978584405 8.861498799047203 328.8005008152011 8.873450563786353 8.884733725215739 8.62136643980073 8.214027742326502 -6.237083926849997e-16
1.3183782005697889e-05 -1.2221424285544776e-15 8.201167281395339 8.608367881669587 8.84750008642564 8.848271688781898 328.2363167404574 8.860238729031696 8.871537258659204 8.608257509336418 8.20116728139534 -6.225366820462903e-16
1.323449078061803e-05 -1.233498813664918e-15 8.188322916879821 8.595275496321502 8.834287405019364 8.835060793546218 327.6729046930374 8.847043133426961 8.858357049340642 8.59516481217129 8.18832291687982 -6.217858367206046e-16
1.3285394596676834e-05 -1.2425162273835825e-15 8.175494810334866 8.582199509284493 8.821091099412143 8.82186627839323 327.11027193542543 8.833863942010678 8.845193262246397 8.582088512429353 8.175494810334866 -6.214494292037332e-16
1.333649420406089e-05 -1.2492391757121563e-15 8.16268312000583 8.569140081326706 8.807911331276554 8.808688305002079 326.5484255781978 8.820701316448414 8.83204605899097 8.569028770876784 8.16268312000583 -6.215208140746863e-16
1.3387790355842341e-05 -1.2537135806526648e-15 8.149888000731 8.556097369759488 8.794748258811664 8.795527031578471 325.9873725755842 8.80755541493329 8.818915597717568 8.555985744822955 8.149888000730998 -6.219931241490052e-16
1.3439283807989762e-05 -1.2559868048906802e-15 8.137109603842525 8.543071528336785 8.78160203664191 8.78238261275354 325.4271197209573 8.794426392084898 8.805802032997063 8.542959588019839 8.137109603842525 -6.228592665764876e-16
1.3490975319379519e-05 -1.2561076768334834e-15 8.124348077065592 8.530062707152794 8.76847281571417 8.76925519948093 324.8676736422431 8.781314398846408 8.792705515725132 8.529950450559634 8.12434807706559 -6.241119188826018e-16
1.3542865651806735e-05 -1.2541265160077451e-15 8.111603564415931 8.517071052537885 8.755360743193146 8.756144938932188 324.3090407972555 8.768219582379977 8.779626193017739 8.516958478770714 8.11160356441593 -6.257435249528333e-16
1.359495556999673e-05 -1.2500951588215142e-15 8.098876206095579 8.504096706952787 8.74226596235496 8.74305197439035 323.75122746895056 8.755142085960415 8.766564208104802 8.503983815111802 8.098876206095577 -6.27746290959238e-16
1.3647245841616084e-05 -1.2440669846952625e-15 8.086166138386911 8.491139808880973 8.729188612478993 8.729976445141773 323.1942397606042 8.742082048867005 8.753519700222094 8.491026598064364 8.08616613838691 -6.301121812284115e-16
1.3699737237284156e-05 -1.2360969425668126e-15 8.073473493544833 8.478200492719232 8.716128828737817 8.716918486366108 322.6380835909046 8.729039606273536 8.7404928045013 8.478086962023157 8.073473493544832 -6.32832914050138e-16
1.3752430530584233e-05 -1.2262415777751086e-15 8.060798399687261 8.465278888666457 8.703086742085418 8.703878229024479 322.08276468896753 8.71601488913653 8.727483651858295 8.465165037185047 8.060798399687261 -6.358999574259051e-16
1.3805326498075115e-05 -1.2145590593276942e-15 8.048140980683684 8.45237512261049 8.690062479143423 8.690855799745737 321.5282885892639 8.703008024081505 8.714492368879462 8.45226094943584 8.048140980683682 -6.393045247565322e-16
1.385842591930248e-05 -1.2011092075570144e-15 8.035501356041896 8.439489316013155 8.677056162085496 8.677851320710857 320.9746606264663 8.690019133287441 8.701519077706193 8.439374820235304 8.035501356041896 -6.430375704680824e-16
1.3911729576810291e-05 -1.1859535221706048e-15 8.022879640792919 8.426621585793376 8.664067908519844 8.66486490953544 320.4218859302099 8.677048334369298 8.68856389591746 8.426506766500307 8.022879640792917 -6.470897855752601e-16
1.396523825615252e-05 -1.169155210700228e-15 8.010275945373879 8.413772044208288 8.651097831369674 8.651896679150179 319.8699694197639 8.664095740258531 8.675626936410383 8.413656900485922 8.010275945373877 -6.514515931814979e-16
1.4018952745904497e-05 -1.1507792173553551e-15 7.997690375509087 8.400940798732496 8.638146038751787 8.638946737679438 319.3189157986188 8.65116145908173 8.662708307278907 8.400825329664668 7.997690375509086 -6.561131439148507e-16
1.4072873837674773e-05 -1.1308922522860295e-15 7.9851230320890405 8.388127951935191 8.625212633853062 8.626015188317774 318.76872954898107 8.638245594037128 8.649808111690392 8.388012156603663 7.9851230320890405 -6.610643112989298e-16
1.412700232611654e-05 -1.1078636098796101e-15 7.972575706764496 8.375335322580936 8.612299445171542 8.61310385951864 318.2194923139554 8.625349972927497 8.636928176658918 8.375219200071 7.972575706764495 -6.665258987603415e-16
1.4181339008939582e-05 -1.0310953866969918e-15 7.96009905442349 8.362614327718813 8.599458162896068 8.600264439917988 317.67351571735054 8.612526264836886 8.624120148590997 8.362497877281825 7.960099054423488 -6.793816384795748e-16
1.4235884686921797e-05 -9.579560322894915e-16 7.94763598227714 8.349907015881408 8.586630527870108 8.587438672132153 317.1281940800156 8.599716234507259 8.611325817816525 8.349790236576442 7.94763598227714 -6.918242415535901e-16
1.4290640163921236e-05 -8.884156787218106e-16 7.935186674360218 8.337213574037122 8.5738167281339 8.574626744206247 316.5835356760661 8.586920069953662 8.598545372280725 8.337096464921474 7.935186674360216 -7.038565689723643e-16
1.4345606246887702e-05 -8.22443147411958e-16 7.922751312461189 8.324534186875217 8.561016949437887 8.561828841895569 316.03954867650646 8.574137956901804 8.585778997640073 8.324416747004395 7.9227513124611875 -7.154816198727809e-16
1.4400783745874897e-05 -7.600059249352365e-16 7.910330076044763 8.311869036727145 8.548231375163617 8.549045148586542 315.49624114571355 8.561370078708997 8.573026877183233 8.311751265154882 7.910330076044761 -7.267025341254264e-16
1.4456173474052106e-05 -7.01070138473028e-16 7.8979231421731955 8.29921830348664 8.53546018624338 8.536275845216332 314.9536210378644 8.548616616283802 8.560289191750776 8.299100199264883 7.897923142173194 -7.375225949595284e-16
1.4511776247716401e-05 -6.456005309004857e-16 7.8855306854261045 8.28658216452829 8.522703561078332 8.523521110190988 314.41169619329673 8.535877748004193 8.547566119653345 8.286463726707199 7.885530685426103 -7.479452316267518e-16
1.4567592886304573e-05 -5.935604355092694e-16 7.87315287781895 8.273960794624726 8.50996167545524 8.510781119302164 313.8704743348086 8.52315364963432 8.534857836588477 8.273842022252682 7.873152877818948 -7.579740221041974e-16
1.4623624212405127e-05 -5.449117503600523e-16 7.860789888720103 8.261354365862424 8.497234702461808 8.49805604564248 313.3299630638944 8.510444494239866 8.522164515555968 8.261235257986026 7.860789888720101 -7.676126958372099e-16
1.4679871051770605e-05 -4.996149122596932e-16 7.848441884766406 8.248763047555936 8.484522812400423 8.48534605951924 312.79016985691254 8.497750452101823 8.509486326771704 8.24864360322 7.848441884766404 -7.768651365225583e-16
1.4736334233329524e-05 -4.576288703587474e-16 7.836109029777368 8.23618700616075 8.471826172700538 8.472651328366831 312.2511020611906 8.485071690628903 8.496823437580101 8.236067224408304 7.836109029777364 -7.857353849323989e-16
1.4793014589198827e-05 -4.189110593634937e-16 7.823791484667767 8.223626405184532 8.459144947829444 8.459972016657485 311.7127668910604 8.472408374268328 8.484176012364927 8.223506285056827 7.823791484667765 -7.942276417797255e-16
1.4849912954695908e-05 -3.834173723581517e-16 7.811489407358874 8.21108140509697 8.446479299201576 8.447308285810601 311.17517142382786 8.459760664415185 8.471544212458701 8.210960945633467 7.811489407358873 -8.023462706256929e-16
1.4907030168351165e-05 -3.511021332314168e-16 7.799202952688031 8.198552163237935 8.433829385086192 8.434660294100407 310.63832259567056 8.447128719320117 8.458928196050406 8.198431363476312 7.799202952688029 -8.10095800829523e-16
1.4964367071920107e-05 -3.2191806870275065e-16 7.7869322723167835 8.18603883372418 8.421195360513536 8.422028196562149 310.10222719746895 8.434512693995535 8.446328118091762 8.18591769270033 7.786932272316782 -8.174809305414128e-16
1.5021924510396018e-05 -2.958162799425227e-16 7.774677514637358 8.173541567354375 8.408577377179359 8.40941214489658 309.5668918705626 8.421912740120145 8.433744130201772 8.173420084102407 7.774677514637356 -8.245065297391536e-16
1.5079703332022149e-05 -2.727462137812118e-16 7.762438824677645 8.16106051151258 8.39597558334785 8.396812287372923 309.03232310243914 8.409329005941933 8.42117638056976 8.160938685064817 7.762438824677643 -8.311776433089032e-16
1.5137704388304477e-05 -2.526556335017336e-16 7.750216344004454 8.148595810070022 8.383390123752847 8.384228768730065 308.4985272223446 8.396761636179408 8.40862501385664 8.148473639456993 7.750216344004453 -8.374994941708248e-16
1.5195928534023998e-05 -2.3549058920985966e-16 7.738010210625261 8.13614760328527 8.3708211394975 8.371661730076228 307.96551039682555 8.384210771921277 8.396090171094649 8.136025087535726 7.738010210625259 -8.434774864500648e-16
1.525437662724955e-05 -2.2119538777676923e-16 7.7258205588881665 8.123716027702674 8.358268767952092 8.359111308786797 307.433278625191 8.371676550524327 8.383571989585256 8.123593165843575 7.725820558888163 -8.49117208693778e-16
1.5313049529350355e-05 -2.0971256234841098e-16 7.713647519380271 8.111301216049124 8.345733142650262 8.346577638400527 306.9018377349012 8.359159105509665 8.371070602795447 8.111178007105641 7.713647519380269 -8.544244371347207e-16
1.537194810500863e-05 -2.0098284141581984e-16 7.701491218824311 8.09890329712908 8.33321439318343 8.33406084851398 306.371193376879 8.346658566457178 8.358586140252234 8.09877974012459 7.701491218824309 -8.594051390020628e-16
1.543107322223254e-05 -1.949451174405994e-16 7.689351779973537 8.086522395717811 8.320712645093446 8.32156106467418 305.84135102074123 8.33417505889822 8.346118727435387 8.086398489673902 7.689351779973535 -8.640654758800738e-16
1.549042575236875e-05 -1.9153641502985092e-16 7.6772293215048855 8.074158632452889 8.308228019763472 8.30907840826949 305.3123159499522 8.321708704206543 8.333668485668401 8.074034376389362 7.677229321504884 -8.684118071152254e-16
1.5550006570115507e-05 -1.9069185865449422e-16 7.665123957910313 8.061812123723836 8.295760634307019 8.296612996418652 304.7840932568953 8.309259619487355 8.321235532007602 8.061687516658694 7.66512395791031 -8.724506932724553e-16
1.560981655353528e-05 -1.9234463990508962e-16 7.653035799386396 8.04948298155999 8.283310601455183 8.284164941858029 304.2566878378649 8.296827917464594 8.308819979129472 8.049358022509447 7.6530357993863944 -8.761888996411377e-16
1.5669856584067964e-05 -1.9642598427904126e-16 7.640964951722034 8.037171313516454 8.270878029441954 8.271734352826897 303.73010438797286 8.284413706366283 8.296421935216054 8.037046001494923 7.640964951722032 -8.796333997915038e-16
1.57301275465436e-05 -2.0286511749304927e-16 7.628911516184342 8.02487722255821 8.258463021887684 8.259321332950943 303.20434739597346 8.27201708980804 8.284041503838491 8.024751556578314 7.628911516184339 -8.827913791820921e-16
1.5790630329195685e-05 -2.1158923131462737e-16 7.616875589402626 8.012600806942267 8.246065677680578 8.246925981123733 302.67942113900074 8.259638166674591 8.271678783838619 8.012474786014826 7.616875589402623 -8.856702388189779e-16
1.5851365823673997e-05 -2.246008923032386e-16 7.604859430950576 8.000344361090812 8.233688303753754 8.234550604251357 302.1554282747948 8.24727924316687 8.259336080476693 8.000217984225705 7.604859430950573 -8.880502736071869e-16
1.5912334925057963e-05 -2.8722070630885285e-16 7.592910497757961 7.988156070950298 8.221379346780845 8.222243648304172 301.63452725666104 8.23498875000486 8.247061804779072 7.988029337174222 7.592910497757958 -8.849716715412239e-16
1.5973538531869754e-05 -3.473740043256779e-16 7.580974617275792 7.975980932104981 8.20908350494535 8.20994981228288 301.11425393289346 8.222711403644004 8.234800695673782 7.975853840421502 7.580974617275788 -8.821321436472824e-16
1.6034977546087425e-05 -4.0507487234389967e-16 7.569051965909053 7.963819123816742 8.196800958583381 8.197669276527627 300.59461620669373 8.21044738438891 8.222552933388004 7.963691673227661 7.56905196590905 -8.795295535954858e-16
1.6096652873158452e-05 -4.603381469790401e-16 7.5571427179072845 7.951670823159807 8.18453188583273 8.185402219180231 300.0756218826357 8.198196870346283 8.210318695951578 7.951543012665165 7.557142717907283 -8.771616754877545e-16
1.6158565422012782e-05 -5.131794296892351e-16 7.545247045290413 7.939536204945403 8.172276462557074 8.173148816108412 299.5572786633093 8.18596003734919 8.198098159121267 7.939408033543472 7.5452470452904095 -8.7502619221681e-16
