Q alpha_s(Q^2)
2.0 0.3766870855660419
12.88888888888889 0.19920891164831633
23.77777777777778 0.1733952809699013
34.66666666666667 0.1605984289226354
45.55555555555556 0.1524258804123675
56.44444444444444 0.14658849667970222
67.33333333333334 0.14210616218772523
78.22222222222223 0.13850489502168217
89.11111111111111 0.1355216564471347
100.0 0.1329808288646867
